id,car_id,make,model,year_of_manufacture,color,condition,mileage,engine_size,registered_city,selling_condition,bought_condition,city,price,body_type,fuel_type,transmission
1205,jEY4wdZt81O16VMwbt7mIhosyNmOZBx,Lexus,ES,2006,Silver,Nigerian Used,1442258.0,3300.0,LAGOS,Registered,Imported,Enugu,5460000,,Petrol,Automatic
1210,jEY4wdZNf4GIxWKj16iLOcPk53N7hna,Toyota,Camry,2009,Gold,Nigerian Used,258529.0,2400.0,,Registered,Imported,Asokoro,6240000,,Petrol,Automatic
1213,jEY4wdZWslgOh8WzP9dvercb6P8nGKi,Toyota,Tacoma,2015,Black,Nigerian Used,83496.0,4000.0,LAGOS,Registered,Imported,Lekki,24150000,Pick-up Double Cabin,Petrol,Automatic
1214,jEY4wdZTddLQh6wkKGC4u3mHHzcTj93,Mercedes-Benz,C230,2006,White,Nigerian Used,339372.0,2500.0,,Registered,Registered,Central Business District,3675000,,Petrol,Automatic
1215,jEY4wdZOvrFYvt3rExn4JBjAfQUB6iD,Toyota,Venza,2015,Black,Nigerian Used,223717.0,3500.0,LAGOS,Registered,Imported,Amuwo-Odofin,20160000,SUV,Petrol,Automatic
1218,jEY4wdZioIgndZOCzSKEUSehjJ0Iyql,Opel,Zafira,2004,Black,Foreign Used,523556.0,2000.0,,Imported,Imported,Lugbe District,4373250,Minivan,Petrol,Automatic
1219,jEY4wdZW4XtoM9CrAt4vzLwblq0asqu,Honda,Accord,2003,Gray,Nigerian Used,135927.0,2400.0,Lagos,Registered,Imported,Ajah,2205000,,Petrol,Automatic
1224,jEY4wdZQNODEMwZkteiuQzFAWPJyV4h,Toyota,Previa,2000,Red,Nigerian Used,394970.0,2400.0,Lagos,Registered,Imported,Ibadan,2520000,Van,Petrol,Automatic
1225,jEY4wdZr9oj5NyQqe7Awj4woBnwj2fx,Honda,Pilot,2003,Black,Nigerian Used,181740.0,3500.0,,Registered,Registered,Alimosho,3780000,SUV,Petrol,Automatic
1226,jEY4we00uwcraxDP3JuHHCIwOjtrvF5,Toyota,Camry,2007,Gray,Foreign Used,98710.0,2400.0,,Imported,Imported,Amuwo-Odofin,8085000,,Petrol,Automatic
1227,jEY4wdZDPU9szP4WoCDX3BLYLTksHho,Toyota,Corolla,2007,Silver,Nigerian Used,299892.0,1800.0,,Registered,Registered,Surulere,4305000,,Petrol,Automatic
1229,jEY4wdZkw21v5bVDxvrF10BYtIShLvI,Toyota,Highlander,2019,White,Foreign Used,13977.0,3500.0,,Imported,Imported,Lekki,34650000,SUV,Petrol,Automatic
1230,jlCs49QvlMbWYkvaghq3ZXWj9l7Cvo,Toyota,Highlander,2008,Black,Nigerian Used,244917.0,3500.0,ABUJA,Registered,Registered,Owerri,10296000,SUV,Petrol,Automatic
1231,jEY4wdZZwW2WrHGSNdEzd07j5ql6F7F,Toyota,Venza,2011,Gray,Foreign Used,272747.0,2700.0,,Imported,Imported,Abeokuta North,13650000,SUV,Petrol,Automatic
1233,jEY4wdZFLWf4ZxgGNdZuYYwd2Sq7Uy2,Toyota,Highlander,2015,Silver,Foreign Used,206784.0,3500.0,,Imported,Imported,Alimosho,29640000,SUV,Petrol,Automatic
1234,jEY4wdZXyHQoytwpLcgGzTHORg1ZaAa,Daihatsu,HIJET,2003,Red,Nigerian Used,119385.0,658.0,EDO,Registered,Registered,Benin City,2100000,Bus,Petrol,Automatic
1235,jEY4wdZkwvkdBTleklrVrcdhpcmIWlD,Toyota,Highlander,2015,Black,Foreign Used,183992.0,3500.0,,Imported,Imported,Surulere,31200000,,Petrol,Automatic
1240,jEY4wdZbmT1j5Uk0PrlMxGBWTi4Rldz,Toyota,Corolla,2009,Black,Nigerian Used,360045.0,1800.0,Abuja,Registered,Registered,Kubwa,4095000,,Petrol,Automatic
1241,jEY4wdZxWomq4Drin3xNOANexhzj7v4,Acura,ZDX,2010,Red,Nigerian Used,103497.0,3700.0,ABUJA,Registered,Registered,Surulere,9450000,Crossover,Petrol,Automatic
1242,jEY4wdZQPCXAU20TgzALrXDe2wIsMSv,Toyota,Corolla,2011,Red,Foreign Used,111421.0,1800.0,,Imported,Imported,Amuwo-Odofin,11440000,Sedan,Petrol,Automatic
1243,jEY4wdZeQkpX052vnCBofsIXCIbFNbe,Toyota,Venza,2009,Brown,Nigerian Used,100023.0,3500.0,LAGOS,Registered,Imported,Lekki,11550000,SUV,Petrol,Automatic
1244,jEY4wdZitmR4Cg9WaJWIgTn0H7AC31c,Toyota,Highlander,2008,Black,Nigerian Used,103253.0,3500.0,,Registered,Imported,Ikeja,8400000,SUV,Petrol,Automatic
1245,jEY4wdZRUflr0Emnea4f7ozdGpr1QyM,Toyota,Highlander,2010,Silver,Foreign Used,221335.0,3500.0,,Imported,Imported,Port-Harcourt,13125000,SUV,Petrol,Automatic
1247,jEY4wdZtMTWOWDv1epD3asoCz245JIS,Hyundai,Sonata,2011,Black,Nigerian Used,284640.0,2400.0,OGUN STATE,Registered,Imported,Alimosho,6760000,,Petrol,Automatic
1248,jEY4wdZiYmlG4J82Jpk0QMWcHpDS0Y3,Toyota,Camry,1999,Gray,Nigerian Used,240618.0,3000.0,Rivers,Registered,Registered,Port-Harcourt,2520000,,Petrol,Automatic
1249,jEY4wdZB9lmKVrFPwoesxYi9h97s8KQ,Toyota,Highlander,2009,Red,Foreign Used,283326.0,3500.0,,Imported,Imported,Jabi,15080000,,Petrol,Automatic
1252,jEY4wdZF9oZB89dIK6sOf9CDYoZO12z,Toyota,Corolla,2005,Silver,Nigerian Used,130508.0,1800.0,EDO,Registered,Imported,Benin City,4992000,,Petrol,Automatic
1254,jEY4wdZKRBEEVCNIo90CJVUCSxXPrq5,Toyota,Corolla,2014,Red,Foreign Used,246362.0,1800.0,,Imported,Imported,Lekki,13650000,Sedan,Petrol,CVT
1255,jEY4wdZcuO8ZzMiPZH32KqkPOr6Ao1B,Ford,F-150,2006,White,Foreign Used,376070.0,4000.0,,Imported,Imported,Port-Harcourt,4935000,,Petrol,Automatic
1256,jEY4wdZmqfJaFa6FCebib2OVFYmyfdS,Toyota,RAV4,2002,Silver,Nigerian Used,283374.0,2000.0,,Registered,Registered,Ikotun/Igando,3150000,SUV,Petrol,Automatic
1257,jEY4wdZy2hVkmG62Gyjbbbnpb2iQxSw,Honda,Crosstour,2011,Black,Nigerian Used,214766.0,3500.0,,Registered,Imported,Magodo,6510000,SUV,Petrol,Automatic
1258,jlCs49QpuhiRSPKGx6zYNcHGojS5iQ,Peugeot,408,2011,Gold,Nigerian Used,138077.0,2000.0,,Registered,Registered,Ikeja,4200000,,Petrol,Automatic
1259,jEY4wdZcMbg4v30jMKXKuBOp1Qg9dfD,BMW,X3,2007,Blue,Nigerian Used,351083.0,3000.0,,Registered,Imported,Asokoro,6825000,SUV,Petrol,Automatic
1261,jEY4we00Kf9S30v61GRW2H8RCZp23eB,Toyota,Camry,2012,Black,Nigerian Used,73705.0,2500.0,Ekiti state,Registered,Registered,Ibadan,9450000,,Hybrid,Automatic
1262,jEY4wdZtJgq6mmwLeYWC8mJiHgx99z2,BMW,528i,2012,Blue,Nigerian Used,289622.0,2000.0,Abuja,Registered,Imported,Wuse,7875000,,Petrol,Automatic
1263,jEY4wdZOA0eYwJ9sQm1e5SJPZBPESBB,Mazda,Premacy,1999,Gray,Nigerian Used,458259.0,1600.0,LAGOS,Registered,Registered,Abeokuta North,2205000,,Petrol,Manual
1264,jEY4wdZHxrpwmxmaoCdiKMVU0kwiPrK,Toyota,Camry,2014,Silver,Foreign Used,197073.0,2500.0,,Imported,Imported,Ibadan,14040000,,Petrol,Automatic
1265,jEY4wdZkdlYQqpfJ4ixcGDxYXyOXv3N,Toyota,Corolla,2008,Silver,Nigerian Used,396237.0,1800.0,Lagos,Registered,Imported,Ikeja,5565000,,Petrol,Automatic
1272,jEY4wdZuo7OSaFAbTRpup79VxA05DWr,Honda,Odyssey,2012,White,Foreign Used,214059.0,3500.0,,Imported,Imported,Ikeja,8820000,,Petrol,Automatic
1274,jEY4wdZcFhWGzZd1e291QUfuKMTZNDX,Toyota,Corolla Altis,2007,Silver,Nigerian Used,247017.0,1800.0,,Registered,Imported,Lekki,2835000,,Petrol,Manual
1275,jEY4wdZHeK5PPrhShoZrg3nZFoHDg61,Ford,Fusion,2014,Black,Nigerian Used,174581.0,1500.0,FCT,Registered,Registered,Lugbe District,5250000,Sedan,Petrol,Automatic
1276,jEY4wdZIJKQ72vVLNLQBi0WG7dpwx2x,Lexus,ES,2007,Blue,Nigerian Used,167035.0,3500.0,Lagos,Registered,Imported,Lekki,8400000,,Petrol,Automatic
1277,jEY4wdZ9t2pitrOPlSjBeuvdQ3wKr3g,Toyota,Corolla,2011,Red,Nigerian Used,113763.0,1800.0,,Registered,Imported,Lekki,6300000,,Petrol,Automatic
1278,jlCs49QjDXpeX241ld43C9jmFlkWWB,Mercedes-Benz,B-Class,2006,Gray,Nigerian Used,110520.0,2000.0,ABUJA,Registered,Imported,Jabi,5775000,,Petrol,Automatic
1279,jEY4wdZpyzeNL4cogkArYHZKSSFD8yH,Toyota,Corolla,2015,Black,Foreign Used,101122.0,1800.0,,Imported,Imported,Ilupeju,104000000,,Petrol,Automatic
1280,jEY4wdZFCw1cIE1PPsZQ5uLIt2cK5y6,Toyota,Sienna,2005,Gold,Nigerian Used,300013.0,3300.0,Lagos,Registered,Imported,Ikotun/Igando,6240000,SUV,Petrol,Automatic
1281,jEY4wdZI8kSnz9sy3O88f4uqPCzBtkO,Acura,RDX,2007,Gray,Nigerian Used,356338.0,2300.0,,Registered,Imported,Lekki,6300000,,Petrol,Automatic
1284,jEY4wdZnzM9eBGELdIv5DvFFE8RN4G0,Chrysler,Town&Country,2014,Black,Nigerian Used,116403.0,3600.0,Lagos,Registered,Imported,Kaduna / Kaduna State,9450000,Minivan,Petrol,Automatic
1285,jEY4wdZSTQEnjsexs4fl0KdvvRrrFDt,Mercedes-Benz,GLE-Class,2017,White,Nigerian Used,157044.0,3500.0,LAGOS,Registered,Imported,Ibeju,28875000,SUV,Petrol,Automatic
1286,jEY4wdZAthzkyN6sIM8CsOMVhm7YJIa,Infiniti,FX,2011,Black,Nigerian Used,147278.0,5000.0,LAGOS,Registered,Registered,Abeokuta North,7350000,,Petrol,Automatic
1288,jEY4wdZc2a8rkK4l7MpkzhQ2ZWIYv0B,Toyota,Corolla,2015,Black,Foreign Used,161297.0,1800.0,,Imported,Imported,Ilupeju,16275000,Sedan,Petrol,CVT
1289,jEY4wdZLzI0vYyIQ5R4qqUOjPM1EvNI,Jaguar,XF,2015,Black,Nigerian Used,58531.0,2000.0,ABUJA,Registered,Brand new,Port-Harcourt,16275000,Sedan,Petrol,CVT
1290,jEY4wdZrMzHPnYrPVlpR2xpeu22mFV9,Toyota,Avalon,2007,Green,Nigerian Used,227073.0,3500.0,ABUJA,Registered,Imported,Jabi,6825000,,Petrol,Automatic
1291,jEY4wdZSxMayBetM7yKukcd8Elln868,Opel,Corsa,2006,Gray,Nigerian Used,165081.0,1000.0,,Registered,Registered,Gwarinpa,2310000,,Petrol,Manual
1292,jEY4wdZnBMziEWYcEiMEnRgYfbQyRp4,Toyota,Camry,2013,White,Foreign Used,178007.0,2500.0,,Imported,Registered,Owerri,7350000,,Petrol,Automatic
1293,jEY4wdZyBoZ0jsPQuRnkQFY9lbtNprT,Toyota,Sienna,2004,Red,Nigerian Used,144708.0,3300.0,Lagos,Registered,Registered,Port-Harcourt,5145000,Minivan,Petrol,Automatic
1295,jEY4wdZdazdRIsHTK6D2ffWA3Lr4Sq0,Toyota,Camry,2011,Black,Nigerian Used,330787.0,,ENUGU,Registered,Registered,Enugu,7800000,,Petrol,Automatic
1298,jEY4wdZI6uYHcTfkeWC0gBm0Bq1onge,Honda,Pilot,2004,Blue,Nigerian Used,241685.0,3500.0,LAGOS,Registered,Registered,Uyo,3885000,SUV,Petrol,Automatic
1301,jEY4wdZA8Q6ClQLZhptcKsVDdBbRSCx,Mazda,323,2002,Silver,Nigerian Used,197720.0,,,Registered,Registered,Port-Harcourt,2310000,,Petrol,Manual
1303,jEY4wdZqYInTpuF9L5z27sG59OZ6QIv,Toyota,Camry,2015,Silver,Nigerian Used,117432.0,2500.0,Lagos,Registered,Imported,Lekki,12480000,,Petrol,Automatic
1305,jEY4wdZWV6hEUhKHOGNran3huri3lRr,Toyota,Camry,2010,Red,Foreign Used,212616.0,2500.0,,Imported,Imported,Ojodu,9450000,,Petrol,Automatic
1309,jEY4wdZHtWGEV8M9ai8WYjpRdXXHI8w,Ford,Explorer,2013,Silver,Foreign Used,124722.0,3500.0,,Imported,Imported,Ikeja,13650000,SUV,Petrol,Automatic
1311,jEY4wdZChlTuHvZ5ETB77G1gBXhE1eL,Nissan,Almera,2005,Blue,Foreign Used,241918.0,1800.0,,Imported,Imported,Benin City,3780000,,Petrol,Manual
1312,jEY4wdZMCji4jgNikIc1uZurlTaG0vt,Toyota,Camry,2002,Brown,Nigerian Used,294625.0,2400.0,Lagos,Registered,Registered,Ibadan,3150000,,Petrol,Automatic
1313,jlCs49PxFoMkMIfXkmuC63YFrRThif,Mercedes-Benz,CLK,2009,Gray,Foreign Used,400419.0,3500.0,,Imported,Imported,Lekki,9450000,Coupe,Petrol,Automatic
1314,jEY4wdZMSQt9jvgVMa0lmBIjc9Q65yv,Toyota,Sienna,2005,Red,Nigerian Used,152347.0,3300.0,,Registered,Registered,Ikorodu,3675000,,Petrol,Automatic
1316,jEY4wdZcAcu1YhzPJnNpKl968H8KvwR,Honda,Civic,2006,Silver,Nigerian Used,212663.0,1800.0,LAGOS,Registered,Registered,Yaba,4200000,,Hybrid,Automatic
1319,jEY4wdZAFuoZA9N7rWbPGGetXf0j1rY,Toyota,Camry,1998,Gold,Nigerian Used,175089.0,2200.0,,Registered,Registered,Karu,1890000,,Petrol,Automatic
1320,jEY4wdZt6LCKNLVsbqOSyrpPbtJiV1S,Toyota,Camry,2002,Gold,Nigerian Used,261891.0,2800.0,LAGOS,Registered,Registered,Ikorodu,3465000,Sedan,Petrol,Automatic
1321,jlCs49Q8TnYoW1V5INYUNF6VeQIxVe,Honda,Civic,2002,Silver,Nigerian Used,350288.0,1700.0,Lagos,Registered,Registered,Wuse,2152500,,Petrol,Manual
1323,jlCs49QctOPCMNBnloXRVtqICmX4L3,Mercedes-Benz,CLA-Class,2014,Silver,Nigerian Used,120000.0,2000.0,ENUGU,Registered,Imported,Enugu,19950000,,Petrol,Automatic
1324,jEY4wdZFblcOIXD3gCuxepo24iBnOQ1,Toyota,Camry,2015,Silver,Nigerian Used,139050.0,2500.0,LAGOS,Registered,Imported,Lekki,12272000,,Petrol,Automatic
1325,jEY4wdZvbfezp3rGynWWtsH3P9HDRou,Toyota,Avalon,2005,Gray,Nigerian Used,331252.0,3500.0,LAGOS,Registered,Imported,Ibadan,3675000,,Petrol,Automatic
1326,jEY4wdZVN5ZjaTppRHJwavfG2BXCo8P,Honda,Accord,2013,White,Nigerian Used,127939.0,2400.0,,Registered,Imported,Asokoro,7875000,,Petrol,Automatic
1327,jEY4wdZSvwoX8DT62wqAKAMtljr4lhF,Toyota,Camry,2007,Silver,Nigerian Used,310506.0,2400.0,ENUGU,Registered,Brand new,Enugu,5040000,,Petrol,Automatic
1328,jEY4wdZgEMupxt5Uk3ToUjCp6aZcU2X,Mercedes-Benz,C300,2018,Black,Nigerian Used,16825.0,2000.0,LAGOS,Registered,Imported,Ilupeju,29400000,,Petrol,Automatic
1329,jEY4wdZTxej9tMT3BTLd4UG8rlGG1Tz,Nissan,Rogue,2008,White,Nigerian Used,401507.0,2500.0,Lagos,Registered,Imported,Ikotun/Igando,2625000,SUV,Petrol,Automatic
1330,jEY4wdZB91HcLvrmvmJidLUDZ2c6a0z,Ford,Edge,2011,Black,Nigerian Used,190877.0,3500.0,,Registered,Registered,Gudu,5775000,,Petrol,Automatic
1331,jlCs49PZ8XLIflmy2lyXC0bySwJtGy,Lexus,RX 350,2010,Gray,Nigerian Used,244264.0,3500.0,,Registered,Imported,Gwarinpa,16800000,SUV,Petrol,Automatic
1332,jlCs49QBCG90kT9D5lAnvWIwT8tLpy,Jeep,Wrangler,2014,Brown,Nigerian Used,83254.0,3600.0,LAGOS,Registered,Imported,Lekki,24150000,SUV,Petrol,Automatic
1333,jEY4wdZKPsBJ3CREkIp7o6NXVQstBlb,Honda,Accord,2013,Black,Nigerian Used,127630.0,3000.0,LAGOS,Registered,Registered,Yaba,11025000,,Petrol,Automatic
1337,jEY4wdZpH4HMu1Q83IICqGO2grkDyHF,Lexus,GX,2010,Black,Nigerian Used,108318.0,4600.0,,Registered,Registered,Central Business District,31500000,SUV,Petrol,Automatic
1338,jEY4wdZSitGFqCJzDZqtfXT4Ygk71dS,Toyota,Corolla,2018,Silver,Foreign Used,138591.0,1800.0,,Imported,Imported,Ogba,14700000,,Petrol,Automatic
1339,jEY4wdZDSkTljEMzyrNsfqlsKJ3UX1C,Lexus,ES,2005,Green,Nigerian Used,245853.0,3300.0,ABUJA,Registered,Imported,Benin City,7350000,,Petrol,Automatic
1340,jEY4wdZmDcmA0JcjK3nbmFuIy47Tnvo,Toyota,FJ Cruiser,2007,Yellow,Nigerian Used,188436.0,4000.0,,Registered,Imported,Asokoro,9450000,SUV,Petrol,Automatic
1341,jEY4wdZuuU5QkwoExdcr2CvQlpXM3eT,Toyota,Sienna,2007,Blue,Nigerian Used,399827.0,3500.0,Lagos,Registered,Imported,Alimosho,4725000,,Petrol,Automatic
1342,jEY4wdZ9JQ1W0f9Sy4prDEqOhqiKwDp,Nissan,Almera,2003,Gray,Nigerian Used,104842.0,1800.0,Lagos,Registered,Imported,Ibadan,1890000,,Petrol,Manual
1343,jEY4wdZAxKc8SR86L9ChQOcJfD4It2T,Acura,MDX,2010,Silver,Nigerian Used,182233.0,3700.0,Lagos,Registered,Imported,Ajah,7350000,SUV,Petrol,Automatic
1344,jEY4wdZUb2aHqM2zOmNlLMmglZC5FbG,Lexus,ES,2004,Green,Nigerian Used,176509.0,3300.0,Ogun,Registered,Imported,Alimosho,5250000,,Petrol,Automatic
1345,jEY4wdZN6zU1b3e00lTK02RhCiRR8xo,Honda,Accord,2003,Black,Nigerian Used,345771.0,3000.0,LAGOS,Registered,Imported,Ojodu,3120000,,Petrol,Automatic
1346,jEY4wdZQugfuB7nkufIH6DtdF2xptMZ,Toyota,RAV4,2015,Black,Nigerian Used,166494.0,2500.0,,Registered,Imported,Surulere,15750000,SUV,Petrol,Automatic
1347,jEY4wdZnLE47i6F3z58kpXA2rOxgkJK,Toyota,Tundra,2008,Brown,Nigerian Used,215820.0,4700.0,RIVERS,Registered,Registered,Ilupeju,11550000,,Petrol,Automatic
1348,jEY4wdZZx0wWecVdXA7xP13ikVDQ8Am,Kia,Rio,2009,Silver,Nigerian Used,89992.0,1600.0,LAGOS,Registered,Registered,Surulere,3675000,,Petrol,Automatic
1349,jEY4wdZVJM75YuK3NfCef1ceQQjPnAj,Mazda,CX-9,2007,White,Nigerian Used,202255.0,3500.0,Abuja,Registered,Registered,Kubwa,4410000,SUV,Petrol,Automatic
1350,jEY4wdZyhDH31CROtnwHgow3MjarUyA,Mitsubishi,Outlander,2008,Silver,Nigerian Used,108683.0,3000.0,LAGOS,Registered,Registered,Uyo,4725000,SUV,Petrol,Automatic
1351,jEY4we00NtPOEX4kiicuO8O9ewZSawl,Honda,Odyssey,2006,Blue,Nigerian Used,142866.0,3500.0,ABUJA,Registered,Registered,Garki 2,3150000,SUV,Petrol,Automatic
1352,jEY4wdZwC4xFtTt4ItnoYY4bjRMqC3q,Toyota,Corolla,2011,Blue,Nigerian Used,142850.0,1800.0,Lagos,Registered,Registered,Ibadan,6615000,,Petrol,Automatic
1353,jEY4wdZSnRmSazKcR0MkfUXhZB91Cpj,Hyundai,Sonata,2012,Black,Nigerian Used,172894.0,2000.0,,Registered,Registered,Ikorodu,6825000,Sedan,Petrol,Automatic
1354,jEY4wdZSJku03AJrvEzPDl1wX8Or7NS,Toyota,Corolla,2020,Red,Nigerian Used,53196.0,1800.0,LAGOS,Registered,Imported,Lekki,23625000,,Petrol,Automatic
1355,jEY4wdZudgkGJyLu9JnNe27hBzeB07E,Honda,CR-V,1999,Red,Nigerian Used,999999.0,2000.0,KADUNA,Registered,Registered,Kaduna / Kaduna State,2940000,,Petrol,Automatic
1356,jEY4wdZB6nkiqK0i8r73MUTI9Eh2DGx,Toyota,Corolla,2005,Gray,Nigerian Used,273470.0,1800.0,ABUJA,Registered,Imported,Jabi,5408000,,Petrol,Automatic
1357,jEY4wdZSSQKkvWygStfTs4zizGe4UYC,Lexus,RX 350,2007,Blue,Nigerian Used,239901.0,3500.0,LAGOS,Registered,Imported,Yaba,7875000,SUV,Petrol,Automatic
1358,jEY4wdZuudxF2zuL8Lgm72LD9PUUpSK,Toyota,Camry,2007,Gray,Nigerian Used,258683.0,2400.0,Abuja,Registered,Registered,Akure,6240000,,Petrol,Automatic
1359,jEY4wdZfpOARGnGiesS4dxOr9Z0TRIM,Ford,Focus,2015,Black,Nigerian Used,61098.0,1600.0,,Registered,Registered,Gwarinpa,5040000,,Petrol,Manual
1360,jEY4wdZXfu27xrC7xsvwOto4SXzT9Oq,Honda,Accord,2008,Silver,Nigerian Used,199775.0,2400.0,,Registered,Registered,Alimosho,4680000,,Petrol,Automatic
1361,jEY4we00KJayHiYIKNNRXzkRAc3hMkL,Lexus,IS,2011,Burgandy,Nigerian Used,208763.0,2500.0,Lagos,Registered,Imported,Akure,5775000,Sedan,Petrol,Automatic
1362,jEY4wdZF1ykCZycNIdWGoFInN9miiTi,Ford,Edge,2007,Red,Nigerian Used,187529.0,3500.0,ABUJA,Registered,Registered,Garki 2,3150000,SUV,Petrol,Automatic
1363,jEY4wdZkOCHTa5NKlHTWO2g8Uh3ZJs6,Kia,Cerato,2010,Gray,Nigerian Used,189163.0,1800.0,AKWA IBOM,Registered,Registered,Uyo,3780000,,Petrol,Automatic
1364,jEY4wdZSJUyUBvi7tjHVpLDr8StjFs9,Mazda,Tribute,2005,Red,Nigerian Used,110673.0,3000.0,Lagos,Registered,Imported,Ajah,2625000,SUV,Petrol,Automatic
1365,jEY4wdZyncSqr2JBK4j4MuWhc0x0kGL,Toyota,Venza,2010,White,Nigerian Used,360192.0,3500.0,LAGOS,Registered,Imported,Alimosho,9345000,SUV,Petrol,Automatic
1366,jlCs49QuM6WkXfzbfvDU9zpX57idKl,Lexus,GX,2003,Black,Nigerian Used,92994.0,4700.0,ABUJA,Registered,Registered,Uyo,8400000,SUV,Petrol,Automatic
1367,jEY4wdZUh640JCwqKm5xtS1buUofGqm,Toyota,RAV4,2020,Gray,Foreign Used,28788.0,2500.0,,Imported,Imported,Amuwo-Odofin,38850000,SUV,Petrol,Automatic
1368,jEY4wdZKPDocpXUzPWQAgAl4ejKaYl4,Lexus,RX 330,2006,Black,Nigerian Used,110687.0,3300.0,LAGOS,Registered,Imported,Alimosho,7875000,SUV,Petrol,Automatic
1369,jEY4wdZAo4nkJDx1g1okV4GPeCu5ubo,Toyota,Avensis,2006,Black,Nigerian Used,231639.0,2000.0,Abuja,Registered,Registered,Wuse,3150000,,Petrol,Automatic
1370,jEY4wdZuF6gwVRsb7LJZcg96WzWs31P,Nissan,Xterra,2003,Gray,Nigerian Used,245083.0,3300.0,LAGOS,Registered,Imported,Isolo,3570000,SUV,Petrol,Automatic
1371,jEY4wdZCqDWxhqW69tDAeAm0DVHEdmt,Honda,Accord,2007,Blue,Nigerian Used,294010.0,2400.0,Abuja,Registered,Registered,Lugbe District,3990000,Sedan,Petrol,Automatic
1372,jEY4wdZg3BxG8ZfVllBvr76mX7GmIKZ,Mercedes-Benz,GL-Class,2007,Black,Nigerian Used,170543.0,4600.0,LAGOS,Registered,Registered,Abule Egba,6300000,SUV,Petrol,Automatic
1373,jEY4wdZd8QGx20SUvrFPzl33XOn0uQw,Toyota,Sienna,2005,Blue,Nigerian Used,105359.0,3300.0,Lagos,Registered,Registered,Ogudu,4305000,,Petrol,Automatic
1374,jEY4we000XjKdH7Bp9QNtZ3bpSjUzw1,Pontiac,Vibe,2003,Black,Nigerian Used,287582.0,1800.0,ABUJA,Registered,Registered,Enugu,4200000,Hatchback,Petrol,Automatic
1375,jEY4wdZiDlIavScfM2ToFbufwPPqYdf,Land Rover,Range Rover Vogue,2011,Black,Nigerian Used,193443.0,5000.0,,Registered,Imported,Asokoro,9450000,SUV,Petrol,Automatic
1376,jEY4wdZnLLpWvsrJOZqD9mfkVzF3zqK,Honda,Accord,2016,White,Nigerian Used,94386.0,2400.0,,Registered,Registered,Gwarinpa,9975000,,Petrol,Automatic
1377,jEY4wdZFO6cniDL1pCESECgSmGZ1Sg1,Saturn,Outlook,2007,Gray,Nigerian Used,211568.0,3600.0,LAGOS,Registered,Registered,Ibadan,4410000,SUV,Petrol,Automatic
1378,jEY4wdZUlDrqLkofwPZF7IG058nGp0Z,Mercedes-Benz,C-Class,2015,Black,Nigerian Used,110173.0,2000.0,,Registered,Imported,Gwarinpa,18375000,,Petrol,Automatic
1379,jEY4wdZZHkSnnC6i76kM8V6X5eOibP8,Mercedes-Benz,M Class,2007,Blue,Nigerian Used,183836.0,3500.0,,Registered,Imported,Lekki,8190000,SUV,Petrol,Automatic
1380,jEY4wdZT0ga5hCeMUsROjsSKaactxJp,Hyundai,Sonata,2016,Blue,Foreign Used,192348.0,2400.0,,Imported,Imported,Gwarinpa,16120000,,Petrol,Automatic
1381,jEY4wdZiqWdYapXu7Xjx1LTS0W9blYG,Toyota,RAV4,2008,Silver,Nigerian Used,246987.0,3500.0,LAGOS,Registered,Registered,Magodo,5250000,SUV,Petrol,Automatic
1382,jEY4wdZGabkPKj62qg3Z889IArmySVu,Hyundai,Elantra,2013,Gray,Nigerian Used,123228.0,1800.0,,Registered,Registered,Gudu,6300000,,Petrol,Automatic
1383,jEY4wdZ9WrqKE6XDnoGGBpCsroNle5G,Toyota,Camry,2010,Gray,Nigerian Used,75150.0,,LAGOS,Registered,Imported,Abule Egba,5040000,,Petrol,Automatic
1384,jlCs49Q1DyZ8zBz5Nq6wPTO03eKdI4,Toyota,Sienna,2005,Gray,Nigerian Used,224223.0,3300.0,EBONYI,Registered,Registered,Enugu,3675000,,Petrol,Manual
1385,jEY4wdZkkDEeNiehWq7Ugt6KVHXehSV,Toyota,4-Runner,2005,Gold,Nigerian Used,519551.0,4000.0,,Registered,Registered,Alimosho,5250000,SUV,Petrol,Automatic
1386,jEY4wdZE2U5PzTdO6sIrQ9ZuYkX1ryi,Toyota,Corolla,2014,Black,Nigerian Used,110364.0,1800.0,LAGOS,Registered,Brand new,Lekki,9975000,,Petrol,Automatic
1387,jEY4wdZwPMoRhHd952MosMXLZnW5tBL,Opel,Zafira,2006,Silver,Foreign Used,250097.0,2200.0,,Imported,Imported,Ikotun/Igando,3675000,SUV,Petrol,Manual
1388,jEY4wdZcQbqPH48Zv7aUF55Y1mNr7KM,Honda,Accord,2004,Gold,Nigerian Used,181862.0,2400.0,OYO,Registered,Registered,Ibadan,2625000,,Petrol,Automatic
1389,jEY4wdZrmFvVQVY3PWCOGsp6QKjUaIQ,Infiniti,QX4,2001,Black,Nigerian Used,431702.0,3500.0,LAGOS,Registered,Registered,Ogba,3675000,SUV,Petrol,Automatic
1390,jEY4wdZBYPT9ziydKYMDKRDcBNTddY3,Nissan,Sunny,1992,Gray,Nigerian Used,3169778.0,1600.0,LAGOS,Registered,Registered,Abeokuta North,2310000,,Petrol,Automatic
1391,jEY4wdZ9eGrsAY83ACO54VK5pauRQDz,Ford,Escape,2013,Black,Nigerian Used,57804.0,2000.0,,Registered,Brand new,Lekki,9660000,SUV,Petrol,Automatic
